crisno,year,crisname,ccode1,actor1,ccode2,actor2,history,crisis,victory1,prevail1,victory2,prevail2,a1outcome,a2outcome,ssbn_count_2024_1,ssbn_count_2024_2,ssbn_start_1,ssbn_start_2,hydrogen_start_1,hydrogen_start_2,sss_start_1,sss_start_2,coder,kinetic,a1democracy,a2democracy,complexity,salience,independence,a2awareness,a1awareness,a2threat,a1threat,a1intensity,a2intensity
168,1958,BERLIN DEADLINE,200,UKG,365,RUS,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,4,11,0,0,1,1,0,0,icb,0,1,0,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,2,USA,265,GME,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,14,0,0,0,1,0,0,0,icb,0,1,0,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,2,USA,365,RUS,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,14,11,0,0,1,1,0,0,icb,0,1,0,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,265,GDR,255,GFR,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,0,1,0,4,0,1,1,"OTHER, ECONOMIC",OTHER,3,3
168,1958,BERLIN DEADLINE,265,GDR,220,FRN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,4,0,0,0,0,0,0,josiah,0,0,1,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,265,GDR,200,UKG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,4,0,0,0,1,0,0,josiah,0,0,1,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,265,GDR,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,0,0,1,0,0,josiah,0,0,1,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,365,RUS,220,FRN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,4,0,0,1,0,0,0,josiah,0,0,1,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,365,RUS,200,UKG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,4,0,0,1,1,0,0,josiah,0,0,1,0,4,0,1,1,OTHER,OTHER,3,3
168,1958,BERLIN DEADLINE,365,RUS,255,GFR,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,0,0,0,1,0,0,0,josiah,0,0,1,0,4,0,1,1,"OTHER, ECONOMIC",OTHER,3,3
168,1958,BERLIN DEADLINE,365,RUS,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,14,0,0,1,1,0,0,josiah,0,0,1,0,4,0,1,1,OTHER,OTHER,3,3
169,1958,MEX./GUAT. FISHING,70,MEX,90,GUA,0,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,3,1,1,1,OTHER,OTHER,3,3
169,1958,MEX./GUAT. FISHING,90,GUA,70,MEX,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,1,0,0,3,1,1,1,OTHER,OTHER,3,3
170,1959,CEN. AMERICA/CUBA I,94,COS,93,NIC,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,1,0,0,2,1,1,1,OTHER,"CONVENTIONAL, OTHER",2,2
170,1959,CEN. AMERICA/CUBA I,40,CUB,130,ECU,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,0,1,0,2,1,1,1,CONVENTIONAL,,1,3
170,1959,CEN. AMERICA/CUBA I,40,CUB,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,1,0,1,0,1,josiah,0,0,1,0,2,1,1,1,CONVENTIONAL,,1,3
170,1959,CEN. AMERICA/CUBA I,40,CUB,100,COL,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,0,0,0,2,1,1,1,CONVENTIONAL,,1,3
170,1959,CEN. AMERICA/CUBA I,40,CUB,95,PAN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,0,1,0,2,1,1,1,,CONVENTIONAL,3,1
170,1959,CEN. AMERICA/CUBA I,40,CUB,42,DOM,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,1,0,0,0,2,1,1,1,CONVENTIONAL,CONVENTIONAL,3,4
170,1959,CEN. AMERICA/CUBA I,40,CUB,41,HAI,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,0,1,0,2,1,1,0,,CONVENTIONAL,3,1
171,1959,CHINA/INDIA BDR I,710,CHN,750,IND,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,6,2,0,0,0,0,0,0,icb,0,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
171,1959,CHINA/INDIA BRD. I,710,CHN,750,IND,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,2,0,0,0,0,0,0,josiah,1,0,1,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
172,1959,SHATT-AL-ARAB I,630,IRN,645,IRQ,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,1,3,0,1,1,"CONVENTIONAL, OTHER","CONVENTIONAL, OTHER",4,4
172,1959,SHATT-AL-ARAB I,645,IRQ,630,IRN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,josiah,1,1,0,1,3,0,1,1,"CONVENTIONAL, OTHER","CONVENTIONAL, OTHER",4,4
173,1960,ROTTEM,651,EGY,666,ISR,0,1,TRUE,TRUE,FALSE,FALSE,WIN,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,1,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,3,4
173,1960,ROTTEM,651,EGY,666,ISR,1,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,0,0,0,0,0,0,0,0,josiah,0,1,0,0,2,0,1,1,CONVENTIONAL,CONVENTIONAL,3,4
175,1960,FAILED ASS. ATMPT-VEN,42,DOM,101,VEN,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,3,1,1,1,ECONOMIC,CONVENTIONAL,4,4
175,1960,FAILED ASSASSINATION-VENEZUELA,42,DOM,101,VEN,1,1,FALSE,FALSE,FALSE,TRUE,LOSS,NEUTRAL,0,0,0,0,0,0,0,0,josiah,1,0,1,0,3,1,1,1,ECONOMIC,CONVENTIONAL,4,4
175,1960,FAILED ASSASSINATION-VENEZUELA,42,DOM,2,USA,1,1,FALSE,FALSE,FALSE,TRUE,LOSS,NEUTRAL,0,14,0,1,0,1,0,1,josiah,0,0,1,0,3,1,1,1,ECONOMIC,,1,3
176,1960,CONGO I-KATANGA,484,CON,211,BEL,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,1,0,2,1,1,1,,,,
176,1960,CONGO I-KATANGA,365,RUS,211,BEL,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,0,0,samir_ben,1,0,1,0,2,1,1,1,,,,
177,1960,MALI FEDERATION,432,MLI,433,SEN,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,1,1,1,1,CONVENTIONAL,CONVENTIONAL,1,1
177,1960,MALI FEDERATION,432,MLI,433,SEN,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,samir_ben,0,1,1,0,1,1,1,1,CONVENTIONAL,CONVENTIONAL,1,1
178,1960,CEN. AMERICA/CUBA II,40,CUB,90,GUA,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,1,0,1,1,,,0,0
178,1960,CEN. AMERICA/CUBA II,40,CUB,93,NIC,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,1,0,1,1,CONVENTIONAL,,,
178,1960,CEN. AMERICA CUBA II,90,GUA,2,USA,1,1,TRUE,TRUE,TRUE,TRUE,WIN,WIN,0,14,0,1,0,1,0,1,samir_ben,1,0,1,0,1,0,1,1,CONVENTIONAL,,,2
178,1960,CEN. AMERICA CUBA II,90,GUA,40,CUB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,samir_ben,0,0,0,0,2,0,1,1,,,0,0
178,1960,CEN. AMERICA CUBA II,93,NIC,94,CRI,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,1,0,1,1,1,1,CONVENTIONAL,CONVENTIONAL,2,2
179,1960,ETHIOPIA/SOMALIA,520,SOM,530,ETH,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,,,,,,,,,
180,1961,PATHET LAO OFFEN.,2,USA,816,VTN,0,1,TRUE,TRUE,,,WIN,LOSE,14,0,1,0,1,0,1,0,icb,0,1,0,0,2,1,,1,,CONVENTIONAL,,
180,1961,PATHET LAO OFFENSIVE,365,RUS,800,THI,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,0,1,0,1,0,0,0,samir_ben,1,0,0,0,2,1,1,1,CONVENTIONAL,CONVENTIONAL,3,2
180,1961,PATHET LAO OFFENSIVE,365,RUS,812,LAO,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,0,0,samir_ben,1,0,0,0,2,1,1,1,CONVENTIONAL,CONVENTIONAL,3,2
180,1961,PATHET LAO OFFENSIVE,365,RUS,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,14,1,1,1,1,0,1,samir_ben,1,0,1,0,2,1,1,1,CONVENTIONAL,CONVENTIONAL,3,3
181,1961,BAY OF PIGS,2,USA,40,CUB,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,14,0,1,0,1,0,1,0,icb,1,1,0,0,4,1,1,1,,,,
181,1961,BAY OF PIGS,365,RUS,2,USA,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,14,1,1,1,1,0,1,samir_ben,0,0,1,0,1,1,1,1,,CONVENTIONAL,2,
181,1961,BAY OF PIGS,2,USA,40,CUB,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,14,0,1,0,1,0,1,0,samir_ben,1,1,0,0,4,1,1,1,,,,
182,1961,PUSHTUNISTAN III,700,AFG,770,PAK,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,2,0,1,1,,,,
182,1961,PUSHTUNISTAN III,700,AFG,2,US,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,samir_ben,1,0,1,0,2,0,1,1,,,,
182,1961,PUSHTUNISTAN III,700,AFG,770,PAK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,2,0,1,1,,,,
182,1961,PUSHTUNISTAN III,365,RUS,770,PAK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,0,1,0,1,0,0,0,samir_ben,1,0,0,0,2,0,1,1,,,,
183,1961,KUWAIT INDEPENDENCE,645,IRQ,690,KUW,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,3,1,1,1,,CONVENTIONAL,3,
183,1961,KUWAIT INDEPENDENCE,200,UKG,645,IRQ,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,4,0,0,0,1,0,0,0,icb,0,1,0,0,3,1,1,1,CONVENTIONAL,,,3
183,1961,KUWAIT INDEPENDENCE,645,IRQ,690,KUW,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,samir_ben,0,0,0,0,3,1,1,1,,CONVENTIONAL,3,
183,1961,KUWAIT INDEPENDENCE,645,IRQ,200,UKG,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,4,0,0,0,1,0,0,samir_ben,0,0,1,0,3,1,1,1,,CONVENTIONAL,3,
184,1961,BIZERTA,220,FRN,616,TUN,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,4,0,0,0,0,0,0,0,icb,1,0,0,1,2,1,1,1,CONVENTIONAL,CONVENTIONAL,3,2
184,1961,BIZERTA,220,FRN,616,TUN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,4,0,0,0,0,0,0,0,samir_ben,1,1,0,1,2,1,1,1,CONVENTIONAL,CONVENTIONAL,3,2
185,1961,BERLIN WALL,220,FRN,265,GME,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,4,0,0,0,0,0,0,0,icb,0,0,0,1,3,1,,,,,,
185,1961,BERLIN WALL,220,FRN,365,RUS,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,4,11,0,1,0,1,0,0,icb,0,0,0,1,3,1,1,,,,,
185,1961,BERLIN WALL,260,GMW,265,GME,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,1,0,1,3,1,,,,,,
185,1961,BERLIN WALL,260,GMW,365,RUS,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,11,0,1,0,1,0,0,icb,0,1,0,1,3,1,1,,,,,
185,1961,BERLIN WALL,200,UKG,265,GME,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,4,0,0,0,1,0,0,0,icb,0,1,0,1,3,1,,,,,,
185,1961,BERLIN WALL,200,UKG,365,RUS,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,4,11,0,1,1,1,0,0,icb,0,1,0,1,3,1,1,,,,,
185,1961,BERLIN WALL,2,USA,265,GME,0,1,FALSE,FALSE,TRUE,TRUE,NEUTRAL,WIN,14,0,1,0,1,0,1,0,icb,0,1,0,1,3,1,,1,,CONVENTIONAL,,
185,1961,BERLIN WALL,2,USA,365,RUS,0,1,FALSE,FALSE,TRUE,TRUE,NEUTRAL,WIN,14,11,1,1,1,1,1,0,icb,0,1,0,1,3,1,1,1,,CONVENTIONAL,4,4
185,1961,BERLIN WALL,255,GFR,365,RUS,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,11,0,1,0,1,0,0,samir_ben,0,0,1,1,3,1,1,1,,CONVENTIONAL,4,
185,1961,BERLIN WALL,365,RUS,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,14,1,1,1,1,0,1,samir_ben,0,0,1,1,3,1,1,1,CONVENTIONAL,CONVENTIONAL,4,4
186,1961,VIETCONG ATTACK,2,USA,816,VTN,0,1,TRUE,TRUE,,,WIN,LOSE,14,0,1,0,1,0,1,0,icb,0,1,0,0,3,0,1,1,,,,
186,1961,VIETCONG ATTACK,816,VTN,817,VTS,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,0,3,0,1,1,,,,
186,1961,VIET CONG ATTACK,816,DRV,817,RVN,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,1,0,3,0,1,1,,,,
186,1961,VIET CONG ATTACK,816,DRV,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,1,0,1,0,1,samir_ben,0,0,1,0,3,0,1,1,,,,
186,1961,VIET CONG ATTACK,365,RUS,817,RVN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,0,1,0,1,0,0,0,samir_ben,0,0,1,1,3,0,1,1,,,,
187,1961,WEST IRIAN II,210,NTH,850,INS,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,1,0,0,2,1,1,1,CONVENTIONAL; ECONOMIC,,,4
187,1961,WEST IRIAN II,850,INS,210,NTH,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,1,1,0,2,1,1,1,,CONVENTIONAL; ECONOMIC,4,
187,1961,WEST IRIAN II,365,RUS,210,NTH,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,0,0,samir_ben,0,0,1,0,2,1,1,1,,,,
188,1961,BREAKUP OF UAR,651,EGY,652,SYR,0,1,FALSE,FALSE,,,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
190,1961,GOA II,235,POR,750,IND,0,1,FALSE,FALSE,,,LOSE,WIN,0,2,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
192,1962,TAIWAN STRAIT III,710,CHN,713,TAW,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,0,0,0,,,,,,,,,
193,1962,NAM THA,817,RVN,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,1,0,1,0,1,samir_ben,1,0,1,0,3,0,1,1,,,,
193,1962,NAM THA,817,RVN,800,THI,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,samir_ben,0,0,0,0,2,0,1,1,,,,
193,1962,NAM THA,817,RVN,812,LAO,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,3,0,1,1,,,,
193,1962,NAM THA,2,USA,710,CHN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,6,1,0,1,0,1,0,samir_ben,0,0,1,0,4,0,1,0,,,,
194,1962,CHINA/INDIA BDR II,710,CHN,750,IND,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,6,2,0,0,0,0,0,0,icb,1,0,0,0,1,0,1,1,,,,
194,1962,CHINA/INDIA BDR. II,710,CHN,305,AUS,1,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,6,0,0,0,0,0,0,0,samir_ben,0,0,1,0,1,0,1,1,,,,
194,1962,CHINA/INDIA BDR. II,710,CHN,2,USA,1,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,6,14,0,1,0,1,0,1,samir_ben,0,0,1,0,1,0,1,1,,,,
194,1962,CHINA/INDIA BDR. II,710,CHN,750,IND,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,6,2,0,0,0,0,0,0,samir_ben,1,0,1,1,4,0,1,1,,,,
194,1962,CHINA/INDIA BDR. II,710,CHN,220,FRA,1,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,6,0,0,0,0,0,0,0,samir_ben,0,0,1,0,1,0,1,1,,,,
194,1962,CHINA/INDIA BDR. II,710,CHN,200,UKG,1,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,6,4,0,0,0,1,0,0,samir_ben,0,0,1,0,1,0,1,1,,,,
194,1962,CHINA/INDIA BDR. II,710,CHN,365,RUS,1,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,6,11,0,1,0,1,0,0,samir_ben,0,0,0,0,2,0,1,1,,,,
195,1962,YEMEN WAR I,651,EGY,663,JOR,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,4,1,1,1,,,,
195,1962,YEMEN WAR I,651,EGY,670,SAU,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,4,1,1,1,,,,
195,1962,YEMEN WAR I,663,JOR,678,YEM,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,4,1,,1,,,,
195,1962,YEMEN WAR I,670,SAU,678,YEM,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,4,1,,1,,,,
195,1962,YEMEN WAR I,651,EGY,679,YEM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,4,1,1,1,,,,
195,1962,YEMEN WAR I,651,EGY,663,JOR,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,2,1,1,1,,,,
195,1962,YEMEN WAR I,651,EGY,670,SAU,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,2,1,1,1,,,,
195,1962,YEMEN WAR I,365,RUS,663,JOR,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,0,0,samir_ben,1,0,0,0,2,1,1,1,,,,
195,1962,YEMEN WAR I,365,RUS,679,YEM,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,0,0,samir_ben,1,0,0,0,4,1,1,1,,,,
195,1962,YEMEN WAR I,365,RUS,670,SAU,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,11,0,1,0,1,0,0,0,samir_ben,1,0,0,0,2,1,1,1,,,,
196,1962,CUBAN MISSILES,2,USA,40,CUB,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,14,0,1,0,1,0,1,0,icb,0,1,0,0,1,1,1,1,CONVENTIONAL,CONVENTIONAL,5,5
196,1962,CUBAN MISSILES,2,USA,365,RUS,0,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSE,14,11,1,1,1,1,1,0,icb,0,1,0,0,1,1,1,1,NUCLEAR,CONVENTIONAL,5,5
196,1962,CUBAN MISSILES,2,USA,40,CUB,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,samir_ben,0,1,0,0,1,1,1,1,CONVENTIONAL,CONVENTIONAL,5,5
196,1962,CUBAN MISSILES,2,USA,365,RUS,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,11,1,1,1,1,1,0,samir_ben,1,1,0,0,5,1,1,1,NUCLEAR,NUCLEAR,5,5
197,1963,MALAYSIA FEDERATION,820,MAL,850,INS,0,1,TRUE,TRUE,TRUE,TRUE,WIN,WIN,0,0,0,0,0,0,0,0,icb,0,1,0,0,2,1,1,1,,,,
197,1963,MALAYSIA FEDERATION,200,UKG,850,INS,0,1,,,TRUE,TRUE,LOSE,WIN,4,0,0,0,1,0,0,0,icb,0,1,0,0,2,1,1,1,,,,
197,1963,MALAYSIA FEDERATION,850,INS,820,MAL,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,samir_ben,1,0,1,0,2,1,1,1,,,,
197,1963,MALAYSIA FEDERATION,850,INS,200,UKG,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,4,0,0,0,1,0,0,samir_ben,1,0,1,0,2,1,1,1,,,,
197,1963,MALAYSIA FEDERATION,850,INS,920,NEW,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,samir_ben,1,0,1,0,2,1,1,1,,,,
197,1963,MALAYSIA FEDERATION,850,INS,900,AUL,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,samir_ben,1,0,1,0,2,1,1,1,,,,
198,1963,DOM. REP./HAITI II,41,HAI,42,DOM,0,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,0,0,0,0,2,0,1,1,CONVENTIONAL,,,3
198,1963,DOM. REP./HAITI II,2,USA,41,HAI,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,14,0,1,0,1,0,1,0,icb,0,1,0,0,2,0,1,,,,,
198,1963,DOM. REP./HAITI II,41,HAI,42,DOM,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,samir_ben,0,0,1,0,2,0,1,1,CONVENTIONAL,,,3
199,1963,ALGERIA/MOROCCO BDR.,600,MOR,615,ALG,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,1,1,1,,,,
199,1963,ALGERIA/MOROCCO BDR.,600,MOR,615,ALG,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,3,1,1,1,,,,
199,1963,ALGERIA/MOROCCO BDR.,600,MOR,40,CUB,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,3,1,1,1,,,,
199,1963,ALGERIA/MOROCCO BDR.,600,MOR,651,EGY,1,1,TRUE,TRUE,FALSE,FALSE,WIN,LOSS,0,0,0,0,0,0,0,0,samir_ben,1,0,0,0,3,1,1,1,,,,
201,1963,KENYA/SOMALIA,501,KEN,520,SOM,0,1,TRUE,TRUE,,,WIN,LOSE,0,0,0,0,0,0,0,0,icb,0,0,1,,,,,,,,,
202,1963,CYPRUS I,352,CYP,640,TUR,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,0,3,1,1,1,CONVENTIONAL,,,3
202,1963,CYPRUS I,350,GRC,640,TUR,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,0,3,1,1,1,CONVENTIONAL,,,
202,1963,CYPRUS I,350,GRC,352,CYP,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,samir_ben,0,1,1,0,3,1,1,1,,,,
202,1963,CYPRUS I,640,TUR,352,CYP,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,samir_ben,1,1,1,0,3,1,1,1,,CONVENTIONAL,3,
203,1964,JORDAN WATERS,651,EGY,666,ISR,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,1,0,1,0,1,1,,,,
203,1964,JORDAN WATERS,663,JOR,666,ISR,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,1,0,1,0,1,1,,,,
203,1964,JORDAN WATERS,660,LEB,666,ISR,0,1,FALSE,FALSE,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,0,0,1,0,1,0,1,1,,,,
